listing_id,product,price,original_price,condition,seller,time_posted,likes,listing_url,source_url,category,buyer_protection,delivery_info
1436860004,Zotac trinity RTX 3080,"RM1,300",,Lightly used,reensparx,,9,https://www.carousell.com.my/p/zotac-trinity-rtx-3080-1436860004/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1423041788,Cl28 32gb kit ddr5 Cras V Rgb Desktop Ram,"RM1,800",,Brand new,alyaroshidere,,27,https://www.carousell.com.my/p/cl28-32gb-kit-ddr5-cras-v-rgb-desktop-ram-1423041788/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1437400529,PSU 500W,RM35,,Well used,syahfareez193,,1,https://www.carousell.com.my/p/psu-500w-1437400529/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,False,
1414476699,Brand New | AMD Ryzen 5 5500/5600/5700X/7500F/9700X Processor | 3 Years Warranty,RM390,,Brand new,jensonchan91,,143,https://www.carousell.com.my/p/brand-new-amd-ryzen-5-5500-5600-5700x-7500f-9700x-processor-3-years-warranty-1414476699/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1435037450,Zotac gtx 1050 2gb,RM250,,Lightly used,shxstalk,,7,https://www.carousell.com.my/p/zotac-gtx-1050-2gb-1435037450/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1436654272,NVIDIA GeForce RTX 4080,RM680,,Brand new,grandbear_b7e6a9,,4,https://www.carousell.com.my/p/nvidia-geforce-rtx-4080-1436654272/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1437115328,Sapphire Pulse AMD Radeon RX 6600 XT,RM750,,Lightly used,chinsv.263,,9,https://www.carousell.com.my/p/sapphire-pulse-amd-radeon-rx-6600-xt-1437115328/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1437405050,North Bayou F195A Dual Monitor Arm (USED but in Very Good Condition),RM90,,Lightly used,kollectors,,,https://www.carousell.com.my/p/north-bayou-f195a-dual-monitor-arm-used-but-in-very-good-condition-1437405050/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1433311482,RX 580 8GB SAPPHIRE NITRO GRAPHIC CARD GPU,RM330,,Like new,muhamaddausilham,,37,https://www.carousell.com.my/p/rx-580-8gb-sapphire-nitro-graphic-card-gpu-1433311482/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1436636321,Palit RTX 4060 GeForce,RM925,,Like new,salehudinz,,9,https://www.carousell.com.my/p/palit-rtx-4060-geforce-1436636321/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,False,
1437403836,32gb ( 16x2 ) ddr5 Kingston value ram 5600mhz pc desktop . Warranty . Invoice,RM550,,Lightly used,jackselayangjaya,,,https://www.carousell.com.my/p/32gb-16x2-ddr5-kingston-value-ram-5600mhz-pc-desktop-warranty-invoice-1437403836/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,False,
1436720927,PowerColor ATI Radeon RX 6600 XT 8GB,RM850,,Lightly used,shadylanem,,9,https://www.carousell.com.my/p/powercolor-ati-radeon-rx-6600-xt-8gb-1436720927/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1433524063,Lexar 16GB DDR5 4800MHz Laptop RAM,RM450,,Like new,klcw1997,,4,https://www.carousell.com.my/p/lexar-16gb-ddr5-4800mhz-laptop-ram-1433524063/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1436898917,Nvidia Quadro RTX A2000 12GB GDDR6 Graphics Card GPU,"RM1,800",,Lightly used,imr707,,4,https://www.carousell.com.my/p/nvidia-quadro-rtx-a2000-12gb-gddr6-graphics-card-gpu-1436898917/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,False,
1437389893,AMD Ryzen 9 3900X,RM600,,Lightly used,af_bro,,2,https://www.carousell.com.my/p/amd-ryzen-9-3900x-1437389893/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1431358961,Micron DDR5 32GB SODIMM Laptop RAM,RM990,,Lightly used,purru,,4,https://www.carousell.com.my/p/micron-ddr5-32gb-sodimm-laptop-ram-1431358961/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1436921386,DDR5 16gb Sodimm,RM530,,Like new,kmkaushar,,1,https://www.carousell.com.my/p/ddr5-16gb-sodimm-1436921386/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1436964947,Samsung 16gb ddr5 4800 laptop ram,RM499,,Like new,pctradepro1,,1,https://www.carousell.com.my/p/samsung-16gb-ddr5-4800-laptop-ram-1436964947/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1437011706,Kingston Fury DDR5 Ram 16gb 4800Mhz Laptop ram,RM470,,Like new,naqibqt,,3,https://www.carousell.com.my/p/kingston-fury-ddr5-ram-16gb-4800mhz-laptop-ram-1437011706/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1435957865,ASUS GeForce RTX 5080 PRIME Graphics Card,"RM5,700",,Brand new,alexander1377,,4,https://www.carousell.com.my/p/asus-geforce-rtx-5080-prime-graphics-card-1435957865/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1187002310,GameRock GeForce RTX® 3080 Ti  OC,"RM3,799",,Like new,kllee.tech,,12,https://www.carousell.com.my/p/gamerock-geforce-rtx®-3080-ti-oc-1187002310/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,False,
1437018616,Nvidia Tesla Graphics Card,RM300,,Brand new,royalstone.bb7046,,1,https://www.carousell.com.my/p/nvidia-tesla-graphics-card-1437018616/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1429851457,Nvidia Tesla V100 32GB PCIE GPU CUDA Computing Accelerator Graphics Card New,"RM3,650",,Brand new,zealwind-5d2287,,13,https://www.carousell.com.my/p/nvidia-tesla-v100-32gb-pcie-gpu-cuda-computing-accelerator-graphics-card-new-1429851457/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1437404248,Kingston DDR4 16GB RAM 3200MHz,RM380,,Well used,fatcat90,,,https://www.carousell.com.my/p/kingston-ddr4-16gb-ram-3200mhz-1437404248/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1435471498,Gigabyte GeForce RTX 5080 Windforce OC SFF 16GB GDDR7,"RM5,699",,Like new,vivindran,,4,https://www.carousell.com.my/p/gigabyte-geforce-rtx-5080-windforce-oc-sff-16gb-gddr7-1435471498/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,False,
1029813900,Thermaltake Toughpower GX1 500W 80 Plus Gold Power Supply (PS-TPD-0500NNFAGK-1),RM289,,New,new_it_technology,,1,https://www.carousell.com.my/p/thermaltake-toughpower-gx1-500w-80-plus-gold-power-supply-ps-tpd-0500nnfagk-1-1029813900/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,False,
1436726438,ASUS Prime GeForce RTX 5080 16gb,"RM5,599",,Like new,albion21,,3,https://www.carousell.com.my/p/asus-prime-geforce-rtx-5080-16gb-1436726438/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1436755371,"PC Parts for Sale.. MSI B550 Tomahawk, Red Devil RX 6900 XT, amd 5700x, gskill trident 3600mhz 16x2 32gb RAM, Scythe Fuma 2 CPU Air Cooler","RM1,899",,Like new,ashwz,,11,https://www.carousell.com.my/p/pc-parts-for-sale-msi-b550-tomahawk-red-devil-rx-6900-xt-amd-5700x-gskill-trident-3600mhz-16x2-32gb-ram-scythe-fuma-2-cpu-air-cooler-1436755371/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1437403037,KLEVV CRAS V RGB DDR5 32GB 6000MHz,"RM2,100",,Like new,ameenfehmy,,,https://www.carousell.com.my/p/klevv-cras-v-rgb-ddr5-32gb-6000mhz-1437403037/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1434769790,750W 80+ Bronze Full Modular PSU,RM180,,Lightly used,countrypoultrynutty,,5,https://www.carousell.com.my/p/750w-80-bronze-full-modular-psu-1434769790/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1415995965,SanDisk Portable SSD 1TB,RM350,,Brand new,barangwarehousemurah,,12,https://www.carousell.com.my/p/sandisk-portable-ssd-1tb-1415995965/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,False,
1435311989,Evga Nvidia Gtx1070 8GB Hybrid (Extra Cooling),RM388,,Lightly used,jiaojiao,,20,https://www.carousell.com.my/p/evga-nvidia-gtx1070-8gb-hybrid-extra-cooling-1435311989/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1434288044,Samsung 16GB DDR5 PC5-5600,RM450,,Like new,gadgetforyou,,15,https://www.carousell.com.my/p/samsung-16gb-ddr5-pc5-5600-1434288044/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1432853371,ASRock X870 Pro RS WiFi AMD AM5 ATX Motherboard / Socket AM5 & DDR5,"RM1,200",,Brand new,frankchua888,,3,https://www.carousell.com.my/p/asrock-x870-pro-rs-wifi-amd-am5-atx-motherboard-socket-am5-ddr5-1432853371/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1431274730,ZOTAC Gaming GeForce RTX 3080 Ti AMP Holo,"RM1,790",,Well used,impetuoussoul,,42,https://www.carousell.com.my/p/zotac-gaming-geforce-rtx-3080-ti-amp-holo-1431274730/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1435877021,g.skill Aegis DDR4 3200MHz 8GB RAM,RM499,,Like new,mrakl,,1,https://www.carousell.com.my/p/g-skill-aegis-ddr4-3200mhz-8gb-ram-1435877021/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,False,
1436912559,g.skill Trident Z RGB DDR4 3200MHz 16GB RAM (8x2),RM450,,Well used,mezamine,,3,https://www.carousell.com.my/p/g-skill-trident-z-rgb-ddr4-3200mhz-16gb-ram-8x2-1436912559/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1437184408,Kingstom FURY Beast DDR4 Desktop 32GB RAM,RM900,,Like new,alson.kz,,1,https://www.carousell.com.my/p/kingstom-fury-beast-ddr4-desktop-32gb-ram-1437184408/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1437401428,Samsung DDR4 8GB x 2 (16gb) 3200 Desktop RAM UDIMM,RM400,,Like new,240sx90,,,https://www.carousell.com.my/p/samsung-ddr4-8gb-x-2-16gb-3200-desktop-ram-udimm-1437401428/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1437024431,Kingston FURY Beast DDR4 32GB RAM x2,"RM1,800",,Like new,zackzzz007,,1,https://www.carousell.com.my/p/kingston-fury-beast-ddr4-32gb-ram-x2-1437024431/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1436847381,32gb ( 16x2 ) DDR4 Kingston fury beast rgb 3200mhz . Used . Box . Warranty,RM800,,Lightly used,jackselayangjaya,,4,https://www.carousell.com.my/p/32gb-16x2-ddr4-kingston-fury-beast-rgb-3200mhz-used-box-warranty-1436847381/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1436860508,Corsair Vengeance RGB RS 32GB (2x16GB) DDR4 3600MHz,RM900,,Well used,currythegoat,,5,https://www.carousell.com.my/p/corsair-vengeance-rgb-rs-32gb-2x16gb-ddr4-3600mhz-1436860508/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
1365670449,8GB DDR4 PC RAM,RM49,,Like new,hyperxtech,,27,https://www.carousell.com.my/p/8gb-ddr4-pc-ram-1365670449/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,False,
1427560986,Rtx 5060 Ti 8Gb Colorful,"RM1,688",,Like new,yee.cangshen,,19,https://www.carousell.com.my/p/rtx-5060-ti-8gb-colorful-1427560986/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,False,
1436883473,Colorful RTX 5060 Ti 8GB Battle Ax,"RM1,650",,Brand new,azharahmad3825,,4,https://www.carousell.com.my/p/colorful-rtx-5060-ti-8gb-battle-ax-1436883473/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts,True,
